date,impressions,uniques,clicks,CTR,Просмотр 1/4,Просмотр 1/2,Просмотр 3/4,Досмотр,VTR,ctr_percent,ctr_ratio,vtr_percent,vtr_ratio,freq
2025-11-01,4953,4135,283,5.71,0,0,0,0,0,5.71,0.0571,0.0,0.0,1.2
2025-11-02,46798,17817,299,0.64,0,0,0,0,0,0.64,0.0064,0.0,0.0,2.63
2025-11-03,47406,18107,282,0.59,0,0,0,0,0,0.59,0.0059,0.0,0.0,2.62
2025-11-04,47800,19683,283,0.59,0,0,0,0,0,0.59,0.0059,0.0,0.0,2.43
2025-11-05,47973,19809,282,0.59,0,0,0,0,0,0.59,0.0059,0.0,0.0,2.42
2025-11-06,47942,19223,282,0.59,0,0,0,0,0,0.59,0.0059,0.0,0.0,2.49
2025-11-07,48090,18925,282,0.59,0,0,0,0,0,0.59,0.0059,0.0,0.0,2.54
2025-11-08,48162,18533,282,0.59,0,0,0,0,0,0.59,0.0059,0.0,0.0,2.6
2025-11-09,48637,19735,257,0.53,0,0,0,0,0,0.53,0.0053,0.0,0.0,2.46
2025-11-10,48521,19786,264,0.54,0,0,0,0,0,0.54,0.0054,0.0,0.0,2.45
2025-11-11,48548,19978,261,0.54,0,0,0,0,0,0.54,0.0054,0.0,0.0,2.43
2025-11-12,44974,16334,284,0.63,0,0,0,0,0,0.63,0.0063,0.0,0.0,2.75
2025-11-13,47828,16786,282,0.59,0,0,0,0,0,0.59,0.0059,0.0,0.0,2.85
2025-11-14,47261,15950,282,0.6,0,0,0,0,0,0.6,0.006,0.0,0.0,2.96
2025-11-15,47921,16038,283,0.59,0,0,0,0,0,0.59,0.0059,0.0,0.0,2.99
2025-11-16,47523,16321,282,0.59,0,0,0,0,0,0.59,0.0059,0.0,0.0,2.91
,720337,170828,4470,0.62,0,0,0,0,0,0.62,0.0062,0.0,0.0,4.22
