date,impressions,uniques,clicks,CTR,Просмотр 1/4,Просмотр 1/2,Просмотр 3/4,Досмотр,VTR,ctr_percent,ctr_ratio,vtr_percent,vtr_ratio,freq
2025-11-01,49691,44389,2491,5.01,46555,45908,45306,43729,88.0,5.01,0.0501,88.0,0.88,1.12
2025-11-02,49710,44719,2489,5.01,47610,47040,46334,45371,91.27,5.01,0.0501,91.27,0.9127,1.11
2025-11-03,49425,44315,2478,5.01,46896,46006,45804,44847,90.74,5.01,0.0501,90.74,0.9074,1.12
2025-11-04,49133,44395,2456,5.0,47140,46687,46020,45000,91.59,5.0,0.05,91.59,0.9159,1.11
2025-11-05,49241,44244,2475,5.03,46793,46489,45977,44948,91.28,5.03,0.050300000000000004,91.28,0.9128000000000001,1.11
2025-11-06,49367,39947,2478,5.02,47050,46438,45749,44327,89.79,5.02,0.050199999999999995,89.79,0.8979,1.24
2025-11-07,53649,43389,2508,4.67,51178,50479,49840,48639,90.66,4.67,0.0467,90.66,0.9066,1.24
2025-11-08,53156,43381,2475,4.66,51233,50589,49870,48473,91.19,4.66,0.0466,91.19,0.9118999999999999,1.23
2025-11-09,52545,43491,2482,4.72,50226,49872,49266,47687,90.75,4.72,0.0472,90.75,0.9075,1.21
2025-11-10,54523,44943,2560,4.7,52187,51539,50871,49647,91.06,4.7,0.047,91.06,0.9106000000000001,1.21
2025-11-11,113033,81565,2822,2.5,105969,102159,97013,92653,81.97,2.5,0.025,81.97,0.8197,1.39
2025-11-12,80328,54238,2457,3.06,74023,72982,72134,71128,88.55,3.06,0.030600000000000002,88.55,0.8855,1.48
2025-11-13,74930,48279,2410,3.22,68847,68047,67145,65736,87.73,3.22,0.0322,87.73,0.8773000000000001,1.55
2025-11-14,69679,38007,3041,4.36,60843,60112,59323,58262,83.61,4.36,0.0436,83.61,0.8361,1.83
2025-11-15,32278,26936,3287,10.18,30772,30638,30555,29827,92.41,10.18,0.1018,92.41,0.9240999999999999,1.2
2025-11-16,21261,17557,2359,11.1,20273,20009,19462,18938,89.07,11.1,0.111,89.07,0.8906999999999999,1.21
,901949,643034,41268,4.58,847595,834994,820669,799212,88.61,4.58,0.0458,88.61,0.8861,1.4
